"nuts","sex","year","measure","value","level"
"861","women",2019,"number_empl",1200,"laucode"
"861","women",2020,"number_empl",1200,"laucode"
"861","women",2021,"number_empl",1100,"laucode"
"861","women",2022,"number_empl",1200,"laucode"
"861","women",2023,"number_empl",1200,"laucode"
"861","women",2024,"number_empl",1200,"laucode"
"861","total",2007,"average_salary",21300,"laucode"
"861","total",2008,"average_salary",22700,"laucode"
"861","total",2009,"average_salary",23600,"laucode"
"861","total",2010,"average_salary",24200,"laucode"
"861","total",2011,"average_salary",24800,"laucode"
"861","total",2012,"average_salary",25200,"laucode"
"861","total",2013,"average_salary",26100,"laucode"
"861","total",2014,"average_salary",26900,"laucode"
"861","total",2015,"average_salary",27700,"laucode"
"861","total",2016,"average_salary",28600,"laucode"
"861","total",2017,"average_salary",29300,"laucode"
"861","total",2018,"average_salary",30000,"laucode"
"861","total",2019,"average_salary",30800,"laucode"
"861","total",2020,"average_salary",31700,"laucode"
"861","total",2021,"average_salary",32800,"laucode"
"861","total",2022,"average_salary",33400,"laucode"
"861","total",2023,"average_salary",34400,"laucode"
"861","total",2024,"average_salary",35500,"laucode"
"861","total",2007,"number_empl",1200,"laucode"
"861","total",2008,"number_empl",1200,"laucode"
"861","total",2009,"number_empl",1200,"laucode"
"861","total",2010,"number_empl",1200,"laucode"
"861","total",2011,"number_empl",1200,"laucode"
"861","total",2012,"number_empl",1200,"laucode"
"861","total",2013,"number_empl",1300,"laucode"
"861","total",2014,"number_empl",1300,"laucode"
"861","total",2015,"number_empl",1300,"laucode"
"861","total",2016,"number_empl",1400,"laucode"
"861","total",2017,"number_empl",1500,"laucode"
"861","total",2018,"number_empl",1500,"laucode"
"861","total",2019,"number_empl",1500,"laucode"
"861","total",2020,"number_empl",1500,"laucode"
"861","total",2021,"number_empl",1400,"laucode"
"861","total",2022,"number_empl",1500,"laucode"
"861","total",2023,"number_empl",1500,"laucode"
"861","total",2024,"number_empl",1500,"laucode"
"2062","men",2007,"average_salary",22900,"laucode"
"2062","men",2008,"average_salary",24500,"laucode"
"2062","men",2009,"average_salary",24900,"laucode"
"2062","men",2010,"average_salary",25100,"laucode"
"2062","men",2011,"average_salary",25700,"laucode"
"2062","men",2012,"average_salary",26200,"laucode"
"2062","men",2013,"average_salary",27500,"laucode"
"2062","men",2014,"average_salary",28000,"laucode"
"2062","men",2015,"average_salary",28300,"laucode"
"2062","men",2016,"average_salary",28800,"laucode"
"2062","men",2017,"average_salary",29800,"laucode"
"2062","men",2018,"average_salary",30500,"laucode"
"2062","men",2019,"average_salary",31200,"laucode"
"2062","men",2020,"average_salary",31600,"laucode"
"2062","men",2021,"average_salary",32100,"laucode"
"2062","men",2022,"average_salary",32800,"laucode"
"2062","men",2023,"average_salary",33700,"laucode"
"2062","men",2024,"average_salary",34400,"laucode"
"2062","men",2007,"number_empl",380,"laucode"
"2062","men",2008,"number_empl",370,"laucode"
"2062","men",2009,"number_empl",370,"laucode"
"2062","men",2010,"number_empl",370,"laucode"
"2062","men",2011,"number_empl",390,"laucode"
"2062","men",2012,"number_empl",380,"laucode"
"2062","men",2013,"number_empl",380,"laucode"
"2062","men",2014,"number_empl",400,"laucode"
"2062","men",2015,"number_empl",420,"laucode"
"2062","men",2016,"number_empl",450,"laucode"
"2062","men",2017,"number_empl",470,"laucode"
"2062","men",2018,"number_empl",460,"laucode"
"2062","men",2019,"number_empl",460,"laucode"
"2062","men",2020,"number_empl",510,"laucode"
"2062","men",2021,"number_empl",530,"laucode"
"2062","men",2022,"number_empl",560,"laucode"
"2062","men",2023,"number_empl",590,"laucode"
"2062","men",2024,"number_empl",610,"laucode"
"2062","women",2007,"average_salary",20500,"laucode"
"2062","women",2008,"average_salary",22000,"laucode"
"2062","women",2009,"average_salary",23100,"laucode"
"2062","women",2010,"average_salary",23100,"laucode"
"2062","women",2011,"average_salary",24300,"laucode"
"2062","women",2012,"average_salary",24700,"laucode"
"2062","women",2013,"average_salary",25800,"laucode"
"2062","women",2014,"average_salary",26600,"laucode"
"2062","women",2015,"average_salary",27400,"laucode"
"2062","women",2016,"average_salary",28400,"laucode"
"2062","women",2017,"average_salary",29200,"laucode"
"2062","women",2018,"average_salary",30000,"laucode"
"2062","women",2019,"average_salary",31000,"laucode"
"2062","women",2020,"average_salary",32000,"laucode"
"2062","women",2021,"average_salary",32800,"laucode"
"2062","women",2022,"average_salary",33300,"laucode"
"2062","women",2023,"average_salary",34200,"laucode"
"2062","women",2024,"average_salary",35300,"laucode"
"2062","women",2007,"number_empl",1500,"laucode"
"2062","women",2008,"number_empl",1500,"laucode"
"2062","women",2009,"number_empl",1500,"laucode"
"2062","women",2010,"number_empl",1500,"laucode"
"2062","women",2011,"number_empl",1500,"laucode"
"2062","women",2012,"number_empl",1600,"laucode"
"2062","women",2013,"number_empl",1600,"laucode"
"2062","women",2014,"number_empl",1600,"laucode"
"2062","women",2015,"number_empl",1600,"laucode"
"2062","women",2016,"number_empl",1700,"laucode"
"2062","women",2017,"number_empl",1700,"laucode"
"2062","women",2018,"number_empl",1600,"laucode"
"2062","women",2019,"number_empl",1600,"laucode"
"2062","women",2020,"number_empl",1500,"laucode"
"2062","women",2021,"number_empl",1600,"laucode"
"2062","women",2022,"number_empl",1600,"laucode"
"2062","women",2023,"number_empl",1700,"laucode"
"2062","women",2024,"number_empl",1700,"laucode"
"2062","total",2007,"average_salary",21000,"laucode"
"2062","total",2008,"average_salary",22500,"laucode"
"2062","total",2009,"average_salary",23500,"laucode"
"2062","total",2010,"average_salary",23500,"laucode"
"2062","total",2011,"average_salary",24600,"laucode"
"2062","total",2012,"average_salary",25000,"laucode"
"2062","total",2013,"average_salary",26100,"laucode"
"2062","total",2014,"average_salary",26800,"laucode"
"2062","total",2015,"average_salary",27600,"laucode"
"2062","total",2016,"average_salary",28500,"laucode"
"2062","total",2017,"average_salary",29300,"laucode"
"2062","total",2018,"average_salary",30100,"laucode"
"2062","total",2019,"average_salary",31100,"laucode"
"2062","total",2020,"average_salary",31900,"laucode"
"2062","total",2021,"average_salary",32600,"laucode"
"2062","total",2022,"average_salary",33200,"laucode"
"2062","total",2023,"average_salary",34100,"laucode"
"2062","total",2024,"average_salary",35000,"laucode"
"2062","total",2007,"number_empl",1900,"laucode"
"2062","total",2008,"number_empl",1900,"laucode"
"2062","total",2009,"number_empl",1900,"laucode"
"2062","total",2010,"number_empl",1900,"laucode"
"2062","total",2011,"number_empl",1900,"laucode"
"2062","total",2012,"number_empl",1900,"laucode"
"2062","total",2013,"number_empl",2000,"laucode"
"2062","total",2014,"number_empl",2000,"laucode"
"2062","total",2015,"number_empl",2000,"laucode"
"2062","total",2016,"number_empl",2100,"laucode"
"2062","total",2017,"number_empl",2100,"laucode"
"2062","total",2018,"number_empl",2100,"laucode"
"2062","total",2019,"number_empl",2100,"laucode"
"2062","total",2020,"number_empl",2000,"laucode"
"2062","total",2021,"number_empl",2100,"laucode"
"2062","total",2022,"number_empl",2200,"laucode"
"2062","total",2023,"number_empl",2200,"laucode"
"2062","total",2024,"number_empl",2300,"laucode"
"840","men",2007,"average_salary",22600,"laucode"
"840","men",2008,"average_salary",23200,"laucode"
"840","men",2009,"average_salary",22800,"laucode"
"840","men",2010,"average_salary",23500,"laucode"
"840","men",2011,"average_salary",25500,"laucode"
"840","men",2012,"average_salary",26100,"laucode"
"840","men",2013,"average_salary",26900,"laucode"
"840","men",2014,"average_salary",27800,"laucode"
"840","men",2015,"average_salary",28500,"laucode"
"840","men",2016,"average_salary",29100,"laucode"
"840","men",2017,"average_salary",29800,"laucode"
"840","men",2018,"average_salary",30400,"laucode"
"840","men",2019,"average_salary",30900,"laucode"
"840","men",2020,"average_salary",31100,"laucode"
"840","men",2021,"average_salary",32000,"laucode"
"840","men",2022,"average_salary",32700,"laucode"
"840","men",2023,"average_salary",33900,"laucode"
"840","men",2024,"average_salary",34900,"laucode"
"840","men",2007,"number_empl",230,"laucode"
"840","men",2008,"number_empl",230,"laucode"
"840","men",2009,"number_empl",240,"laucode"
"840","men",2010,"number_empl",230,"laucode"
"840","men",2011,"number_empl",230,"laucode"
"840","men",2012,"number_empl",220,"laucode"
"840","men",2013,"number_empl",230,"laucode"
"840","men",2014,"number_empl",250,"laucode"
"840","men",2015,"number_empl",270,"laucode"
"840","men",2016,"number_empl",310,"laucode"
"840","men",2017,"number_empl",300,"laucode"
"840","men",2018,"number_empl",310,"laucode"
"840","men",2019,"number_empl",320,"laucode"
"840","men",2020,"number_empl",360,"laucode"
"840","men",2021,"number_empl",390,"laucode"
"840","men",2022,"number_empl",420,"laucode"
"840","men",2023,"number_empl",420,"laucode"
"840","men",2024,"number_empl",430,"laucode"
"840","women",2007,"average_salary",20800,"laucode"
"840","women",2008,"average_salary",22000,"laucode"
"840","women",2009,"average_salary",21800,"laucode"
"840","women",2010,"average_salary",22100,"laucode"
"840","women",2011,"average_salary",23800,"laucode"
"840","women",2012,"average_salary",24400,"laucode"
"840","women",2013,"average_salary",25300,"laucode"
"840","women",2014,"average_salary",26000,"laucode"
"840","women",2015,"average_salary",26800,"laucode"
"840","women",2016,"average_salary",27800,"laucode"
"840","women",2017,"average_salary",28900,"laucode"
"840","women",2018,"average_salary",29600,"laucode"
"840","women",2019,"average_salary",30500,"laucode"
"840","women",2020,"average_salary",31400,"laucode"
"840","women",2021,"average_salary",32200,"laucode"
"840","women",2022,"average_salary",32900,"laucode"
"840","women",2023,"average_salary",34200,"laucode"
"840","women",2024,"average_salary",35500,"laucode"
"840","women",2007,"number_empl",910,"laucode"
"840","women",2008,"number_empl",960,"laucode"
"840","women",2009,"number_empl",960,"laucode"
"840","women",2010,"number_empl",990,"laucode"
"840","women",2011,"number_empl",1000,"laucode"
"840","women",2012,"number_empl",950,"laucode"
"840","women",2013,"number_empl",990,"laucode"
"840","women",2014,"number_empl",1000,"laucode"
"840","women",2015,"number_empl",1100,"laucode"
"840","women",2016,"number_empl",1100,"laucode"
"840","women",2017,"number_empl",1000,"laucode"
"840","women",2018,"number_empl",1000,"laucode"
"840","women",2019,"number_empl",1000,"laucode"
"840","women",2020,"number_empl",1000,"laucode"
"840","women",2021,"number_empl",1100,"laucode"
"840","women",2022,"number_empl",1100,"laucode"
"840","women",2023,"number_empl",1100,"laucode"
"840","women",2024,"number_empl",1100,"laucode"
"840","total",2007,"average_salary",21100,"laucode"
"840","total",2008,"average_salary",22200,"laucode"
"840","total",2009,"average_salary",22000,"laucode"
"840","total",2010,"average_salary",22300,"laucode"
"840","total",2011,"average_salary",24100,"laucode"
"840","total",2012,"average_salary",24700,"laucode"
"840","total",2013,"average_salary",25600,"laucode"
"840","total",2014,"average_salary",26300,"laucode"
"840","total",2015,"average_salary",27200,"laucode"
"840","total",2016,"average_salary",28100,"laucode"
"840","total",2017,"average_salary",29100,"laucode"
"840","total",2018,"average_salary",29800,"laucode"
"840","total",2019,"average_salary",30600,"laucode"
"840","total",2020,"average_salary",31300,"laucode"
"840","total",2021,"average_salary",32100,"laucode"
"840","total",2022,"average_salary",32800,"laucode"
"840","total",2023,"average_salary",34100,"laucode"
"840","total",2024,"average_salary",35300,"laucode"
"840","total",2007,"number_empl",1100,"laucode"
"840","total",2008,"number_empl",1200,"laucode"
"840","total",2009,"number_empl",1200,"laucode"
"840","total",2010,"number_empl",1200,"laucode"
"840","total",2011,"number_empl",1200,"laucode"
"840","total",2012,"number_empl",1200,"laucode"
"840","total",2013,"number_empl",1200,"laucode"
"840","total",2014,"number_empl",1300,"laucode"
"840","total",2015,"number_empl",1300,"laucode"
"840","total",2016,"number_empl",1400,"laucode"
"840","total",2017,"number_empl",1300,"laucode"
"840","total",2018,"number_empl",1300,"laucode"
"840","total",2019,"number_empl",1400,"laucode"
"840","total",2020,"number_empl",1400,"laucode"
"840","total",2021,"number_empl",1500,"laucode"
"840","total",2022,"number_empl",1500,"laucode"
"840","total",2023,"number_empl",1500,"laucode"
"840","total",2024,"number_empl",1500,"laucode"
"583","men",2007,"average_salary",23400,"laucode"
"583","men",2008,"average_salary",24600,"laucode"
"583","men",2009,"average_salary",25200,"laucode"
"583","men",2010,"average_salary",25700,"laucode"
"583","men",2011,"average_salary",26300,"laucode"
"583","men",2012,"average_salary",27400,"laucode"
"583","men",2013,"average_salary",27700,"laucode"
"583","men",2014,"average_salary",28700,"laucode"
"583","men",2015,"average_salary",29000,"laucode"
"583","men",2016,"average_salary",29900,"laucode"
"583","men",2017,"average_salary",30800,"laucode"
"583","men",2018,"average_salary",31300,"laucode"
"583","men",2019,"average_salary",32200,"laucode"
"583","men",2020,"average_salary",32600,"laucode"
"583","men",2021,"average_salary",33600,"laucode"
"583","men",2022,"average_salary",34100,"laucode"
"583","men",2023,"average_salary",35300,"laucode"
"583","men",2024,"average_salary",36300,"laucode"
"583","men",2007,"number_empl",820,"laucode"
"583","men",2008,"number_empl",810,"laucode"
"583","men",2009,"number_empl",840,"laucode"
"583","men",2010,"number_empl",820,"laucode"
"583","men",2011,"number_empl",820,"laucode"
"583","men",2012,"number_empl",790,"laucode"
"583","men",2013,"number_empl",810,"laucode"
"583","men",2014,"number_empl",830,"laucode"
"583","men",2015,"number_empl",890,"laucode"
"583","men",2016,"number_empl",960,"laucode"
"583","men",2017,"number_empl",940,"laucode"
"583","men",2018,"number_empl",960,"laucode"
"583","men",2019,"number_empl",980,"laucode"
"583","men",2020,"number_empl",1000,"laucode"
"583","men",2021,"number_empl",970,"laucode"
"583","men",2022,"number_empl",1000,"laucode"
"583","men",2023,"number_empl",1000,"laucode"
"583","men",2024,"number_empl",1000,"laucode"
"583","women",2007,"average_salary",21200,"laucode"
"583","women",2008,"average_salary",22700,"laucode"
"583","women",2009,"average_salary",23600,"laucode"
"583","women",2010,"average_salary",24300,"laucode"
"583","women",2011,"average_salary",24800,"laucode"
"583","women",2012,"average_salary",25500,"laucode"
"583","women",2013,"average_salary",25900,"laucode"
"583","women",2014,"average_salary",26700,"laucode"
"583","women",2015,"average_salary",27600,"laucode"
"583","women",2016,"average_salary",28600,"laucode"
"583","women",2017,"average_salary",29300,"laucode"
"583","women",2018,"average_salary",30100,"laucode"
"583","women",2019,"average_salary",30800,"laucode"
"583","women",2020,"average_salary",31500,"laucode"
